# raw CPAP telemetry
# telem on
T,1088937,8.51,-20.67,18531
T,1088957,8.36,-20.45,18529
T,1088977,8.36,-20.66,18518
T,1088997,8.34,-20.27,18508
T,1089017,8.35,-19.93,18498
T,1089037,8.36,-19.53,18483
T,1089057,8.24,-18.92,18486
T,1089077,8.33,-18.86,18469
T,1089097,8.31,-17.72,18463
T,1089117,8.28,-17.19,18458
T,1089137,8.26,-16.28,18454
T,1089157,8.24,-16.02,18451
T,1089177,8.13,-16.36,18455
T,1089197,8.07,-16.44,18458
T,1089217,8.20,-16.57,18442
T,1089237,8.05,-16.49,18454
T,1089257,8.09,-16.51,18447
T,1089277,8.04,-16.37,18448
T,1089297,7.97,-15.83,18461
T,1089317,8.06,-15.38,18450
T,1089337,7.95,-14.82,18468
T,1089357,7.99,-14.51,18464
T,1089377,7.92,-13.98,18475
T,1089397,7.98,-13.70,18473
T,1089417,7.89,-11.52,18493
T,1089437,7.94,-10.98,18489
T,1089457,7.82,-10.51,18507
T,1089477,7.83,-10.15,18513
T,1089497,7.78,-9.77,18529
T,1089517,7.80,-9.42,18535
T,1089537,7.83,-9.15,18543
T,1089557,7.77,-8.67,18555
T,1089577,7.77,-8.49,18565
T,1089597,7.78,-7.66,18578
T,1089617,7.79,-7.16,18591
T,1089637,7.89,-6.98,18593
T,1089657,7.75,-6.75,18617
T,1089677,7.76,-6.41,18626
T,1089697,7.76,-5.87,18642
T,1089717,7.63,-5.66,18663
T,1089737,7.66,-4.53,18681
T,1089757,7.71,-3.94,18683
T,1089777,7.71,-3.86,18700
T,1089797,7.64,-3.78,18711
T,1089817,7.74,-3.66,18723
T,1089837,7.72,-3.12,18745
T,1089857,7.69,-2.97,18758
T,1089877,7.72,-3.07,18764
T,1089897,7.67,-3.14,18781
T,1089917,7.71,-2.70,18799
T,1089937,7.81,-2.52,18804
T,1089957,7.67,-2.05,18829
T,1089977,7.78,-1.32,18830
T,1089997,7.83,-0.89,18844
T,1090017,7.73,-0.11,18867
T,1090037,7.83,0.24,18863
T,1090057,7.81,0.85,18883
T,1090077,7.81,0.94,18893
T,1090097,7.72,1.11,18910
T,1090117,7.80,1.42,18916
T,1090137,7.82,1.36,18925
T,1090157,7.92,0.96,18918
T,1090177,7.85,0.26,18934
T,1090197,7.92,-0.01,18936
T,1090217,7.93,-0.32,18942
T,1090237,7.84,0.27,18960
T,1090257,7.86,0.70,18961
T,1090277,7.86,0.57,18972
T,1090297,7.89,0.51,18978
T,1090317,7.90,0.33,18983
T,1090337,7.96,0.17,18975
T,1090357,7.87,-0.04,18996
T,1090377,8.00,0.35,18993
T,1090397,7.91,0.52,19002
T,1090417,7.87,1.09,19018
T,1090437,8.00,0.81,19004
T,1090457,8.02,1.02,19018
T,1090477,7.91,1.48,19035
T,1090497,8.05,1.73,19023
T,1090517,7.91,1.79,19038
T,1090537,7.99,1.47,19035
T,1090557,8.01,1.24,19032
T,1090577,8.10,0.84,19031
T,1090597,8.00,1.07,19044
T,1090617,8.00,0.83,19047
T,1090637,7.97,0.59,19052
T,1090657,8.06,0.46,19047
T,1090677,7.96,0.49,19062
T,1090697,8.00,0.64,19065
T,1090717,7.96,0.57,19069
T,1090737,7.95,0.59,19076
T,1090757,8.05,0.53,19075
T,1090777,8.00,0.49,19079
T,1090797,7.94,0.75,19095
T,1090817,7.90,0.92,19105
T,1090837,7.95,0.92,19107
T,1090857,8.10,1.74,19106
T,1090877,7.92,1.76,19121
T,1090897,7.93,2.28,19137
T,1090917,7.97,2.56,19135
T,1090937,7.97,2.46,19141
T,1090957,7.88,2.38,19153
T,1090977,7.94,2.24,19157
T,1090997,7.96,2.07,19154
T,1091017,7.88,1.88,19171
T,1091037,7.99,2.02,19164
T,1091057,7.94,1.90,19171
T,1091077,8.05,1.88,19171
T,1091097,7.96,1.87,19184
T,1091117,7.92,1.79,19195
T,1091137,7.94,1.82,19203
T,1091157,7.77,2.00,19228
T,1091177,7.91,2.74,19225
T,1091197,7.87,3.10,19244
T,1091217,7.76,3.53,19292
T,1091237,7.70,3.83,19331
T,1091257,7.81,4.18,19358
